RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,PCT SAND SAVES,NUM SAND SAVES,NUM BUNKERS,TOTAL O/U PAR,YEAR
T37,42,Gil Morgan,86,56.45,70,124,24,1993
39,38,Greg Cesario,62,56.35,71,126,57,1993
40,48,Jeff Maggert,89,56.25,81,144,38,1993
41,40,Patrick Burke,57,56.18,50,89,25,1993
42,41,Tim Simpson,85,56.15,73,130,41,1993
43,43,Davis Love III,100,56.14,96,171,23,1993
44,39,Mark Calcavecchia,95,56.02,93,166,34,1993
45,44,Brian Claar,108,55.9,109,195,63,1993
46,46,Billy Kratzert,52,55.71,39,70,19,1993
T47,49,Corey Pavin,91,55.56,70,126,37,1993
T47,47,Lee Porter,51,55.56,50,90,37,1993
49,50,Jeff Sluman,97,55.21,90,163,58,1993
T50,T51,Fuzzy Zoeller,71,55.17,48,87,23,1993
T50,T51,John Daly,71,55.17,64,116,11,1993
52,45,Jay Haas,111,55.13,86,156,42,1993
53,53,Brian Henninger,90,55.1,81,147,49,1993
54,55,Kirk Triplett,92,54.91,95,173,50,1993
55,57,Willie Wood,78,54.84,68,124,37,1993
T56,T58,Mark O'Meara,86,54.79,80,146,61,1993
T56,T58,Mike Hulbert,100,54.79,80,146,52,1993
58,60,Fred Funk,115,54.64,100,183,59,1993
59,61,Russ Cochran,95,54.55,96,176,49,1993
60,63,Ted Tryba,94,54.3,82,151,58,1993
T61,64,Lance Ten Broeck,97,54.23,109,201,75,1993
T61,54,Fulton Allem,90,54.23,77,142,52,1993
63,65,Hubert Green,54,54.21,58,107,53,1993
64,66,Mark Carnevale,94,54.07,93,172,66,1993
65,67,Richard Zokol,74,53.96,75,139,59,1993
66,68,Skip Kendall,96,53.93,103,191,77,1993
67,69,Len Mattiace,78,53.9,76,141,34,1993
68,70,Jim Hallet,90,53.89,90,167,68,1993
69,71,Peter Jacobsen,79,53.85,70,130,30,1993
70,72,Massy Kuramoto,61,53.68,73,136,50,1993
71,73,Mike Donald,92,53.61,89,166,68,1993
72,62,Steve Elkington,88,53.42,78,146,39,1993
73,74,Jaime Gomez,85,53.33,80,150,54,1993
74,56,Lee Janzen,93,53.29,81,152,53,1993
75,75,Grant Waite,90,53.1,77,145,47,1993
76,T83,Rocco Mediate,87,53.06,78,147,50,1993
77,76,Ian Baker-Finch,61,53.04,61,115,40,1993
78,77,Bob Tway,68,52.99,62,117,63,1993
79,78,David Jackson,87,52.89,64,121,28,1993
80,79,Gene Sauers,95,52.81,94,178,47,1993
81,81,Tom Purtzer,56,52.78,57,108,28,1993
82,82,Andrew Magee,74,52.73,58,110,27,1993
83,T83,Doug Tewell,63,52.63,60,114,47,1993
84,80,Nolan Henke,93,52.6,91,173,62,1993
85,85,John Dowdall,54,52.56,41,78,46,1993
86,87,Greg Twiggs,89,52.47,85,162,63,1993
87,88,Brad Bryant,101,52.41,98,187,53,1993
T88,T89,Larry Nelson,55,52.34,56,107,38,1993
T88,T89,Harry Taylor,88,52.34,56,107,33,1993
90,91,Jim Woodward,51,52.22,47,90,35,1993
91,92,Brett Ogle,56,52.04,51,98,38,1993
92,93,Peter Persons,90,52,65,125,49,1993
93,94,Bill Glasson,77,51.89,55,106,28,1993
94,95,Scott Hoch,93,51.7,76,147,52,1993
T95,T96,Dan Forsman,87,51.54,67,130,43,1993
T95,T96,Rick Dalpos,70,51.54,67,130,54,1993
97,98,Robin Freeman,86,51.49,69,134,45,1993
98,99,Tom Sieckmann,96,51.4,92,179,70,1993
99,100,Mike Springer,82,51.35,76,148,48,1993
100,101,John Flannery,103,51.32,97,189,78,1993
101,102,Jay Delsing,100,51.3,99,193,65,1993
102,103,Neal Lancaster,100,51.22,84,164,49,1993
103,104,Bobby Clampett,54,51.19,43,84,37,1993
104,105,Eddie Pearce,62,50.98,52,102,45,1993
105,106,Mark Brooks,95,50.97,79,155,61,1993
106,107,Brad Fabel,82,50.89,86,169,65,1993
107,108,Paul Goydos,95,50.88,87,171,75,1993
108,109,Jeff Cook,83,50.81,63,124,48,1993
109,110,Ted Schulz,95,50.79,97,191,62,1993
110,86,Craig Stadler,80,50.78,65,128,33,1993
111,111,Ronnie Black,88,50.61,83,164,58,1993
112,132,Phil Mickelson,73,50.36,70,139,33,1993
113,112,Robert Wrenn,81,50.34,75,149,67,1993
114,113,Joel Edwards,90,50.33,77,153,66,1993
115,114,Mike Standly,93,50.27,94,187,77,1993
T116,T115,Mark Lye,65,50,64,128,47,1993
T116,T115,Bill Murchison,54,50,39,78,29,1993
T116,T115,David Ogrin,92,50,78,156,64,1993
T116,T115,David Peoples,83,50,60,120,41,1993
T116,T115,Perry Moss,86,50,72,144,48,1993
T116,T115,Phil Blackmar,89,50,85,170,57,1993
T116,T115,Bruce Fleisher,89,50,74,148,52,1993
123,126,Jim McGovern,118,49.74,95,191,65,1993
124,122,JC Anderson,77,49.61,63,127,37,1993
125,123,Mark McCumber,78,49.59,60,121,34,1993
126,124,Curtis Strange,79,49.54,54,109,43,1993
127,125,Denis Watson,62,49.5,50,101,52,1993
128,127,Wayne Grady,52,49.43,43,87,42,1993
129,128,Howard Twitty,92,49.4,83,168,58,1993
T130,T129,Ed Humenik,93,49.34,75,152,55,1993
T130,T129,Dave Barr,94,49.34,75,152,61,1993
132,131,Tom Lehman,95,49.26,67,136,37,1993
133,133,Larry Rinker,74,49.17,59,120,60,1993
134,134,Blaine McCallister,88,48.92,68,139,60,1993
135,135,Billy Andrade,92,48.87,65,133,57,1993
136,136,Craig Parry,73,48.8,81,166,55,1993
137,137,Steve Lowery,109,48.44,93,192,65,1993
138,138,Steve Lamontagne,98,48.33,87,180,59,1993
139,139,Bobby Wadkins,65,48.31,57,118,48,1993
