PLAYER.NAME	YEAR	PCT.FAIRWAYS.HIT	AVG.DRIVE.DISTANCE	PCT.GREENS.IN.REGULATION	GREENS.HIT.RELATIVE.TO.PAR	EVENTS	MONEY	PCT.ONE.PUTTS	PCT.SAND.SAVES	TOTAL.OU.PAR	ADJ_MONEY_2019
Michael Christie	1996	NA	NA	NA	NA	1	5505	NA	NA	NA	8972.86629741792
Michael Christie	1997	63.68	276.1	62.34	-0.3	33	204883	39.12	52.36	65	326320.372747897
Michael Christie	1998	NA	NA	NA	NA	20	16559	NA	NA	NA	25970.6425801339
Michael Clark II	2000	68.67	282.1	64.72	-0.27	28	854822	38.89	49.59	25	1269114.89099787
Michael Clark II	2001	68.07	280.4	66.08	-0.24	30	236991	37.45	54.84	46	342179.067205855
Michael Clark II	2002	66.92	284	65.67	-0.24	33	239422	38.89	46.34	55	340291.925021079
Michael Clark II	2003	66.76	279.5	66.14	-0.25	21	210177	35.08	33.85	34	292094.997215402
Michael Clark II	2004	NA	NA	NA	NA	14	101639	NA	NA	NA	137570.444750287
Michael Clark II	2006	NA	NA	NA	NA	4	6390	NA	NA	NA	8103.76202306643
Michael Clark II	2010	NA	NA	NA	NA	6	21045	NA	NA	NA	24674.0409379722
Michael Connell	2006	60.99	281.9	64.12	-0.21	22	97771	36.23	45.07	39	123992.631730396
Michael Connell	2010	63.4	281.3	66.94	-0.25	25	846459	36.2	52.07	40	992424.044586126
Michael Connell	2011	65.79	279.5	63.82	-0.22	26	309362	38.67	42.48	59	351609.241320061
Michael Cunning	1992	74.91	248.8	63.14	-0.19	30	58733	36.52	45.83	90	107011.714358594
Michael Fergin	1997	NA	NA	NA	NA	1	2835	NA	NA	NA	4515.34903696397
Michael Gellerman	2020	62.52	293.5	68.25	-0.26	15	125992	38.36	33.33	25	123749.400889015
Michael Gligic	2020	59.46	298.4	67.13	-0.26	18	238411	38.08	50.79	26	234167.394877064
Michael Jonzon	1996	NA	NA	NA	NA	1	8486	NA	NA	NA	13831.7426702795
Michael Kim	2016	58.64	284.3	62.96	-0.26	29	664539	41.44	57.83	50	707871.878885214
Michael Kim	2017	59.71	289.6	65.68	-0.27	28	1018204	40.56	53.52	46	1061977.18166677
Michael Kim	2018	54.89	289.9	60.63	-0.28	27	1379736	40.63	48.84	45	1404739.71480399
Michael Kim	2019	52.96	279.3	60.08	-0.23	26	104936	37.76	46.55	56	104936
Michael Kim	2020	NA	NA	NA	NA	15	17258	NA	NA	NA	16950.815611647
Michael Letzig	2008	64.44	291.1	63.29	-0.28	29	1166977	37.63	48.25	62	1385707.66772061
Michael Letzig	2009	60.53	293.8	64.43	-0.28	28	896478	39.18	56.02	30	1068306.39739765
Michael Letzig	2010	63.47	289.7	67.92	-0.26	27	563729	38.56	47.95	47	660939.530716187
Michael Letzig	2011	NA	NA	NA	NA	13	169973	NA	NA	NA	193184.934073657
Michael Letzig	2013	NA	NA	NA	NA	17	45626	NA	NA	NA	50071.9923426525
Michael Long	1998	NA	NA	NA	NA	1	9541	NA	NA	NA	14963.8203307602
Michael Long	2002	61.07	281.9	66.98	-0.25	27	157723	36.78	45.63	34	224172.646164929
Michael Long	2005	62.36	298.3	64.76	-0.24	26	180418	35.24	44.95	43	236186.216173245
Michael Muehr	1998	NA	NA	NA	NA	1	5913	NA	NA	NA	9273.77314912326
Michael Muehr	2001	62.04	273.4	66.18	-0.27	32	409250	38.83	46.53	50	590894.942229857
Michael Muehr	2002	61.84	268	61.97	-0.23	27	97531	39.36	50.47	45	138621.395440815
Michael Putnam	2007	59.97	294.5	67.03	-0.24	29	422359	33.04	41.41	56	520777.236910039
Michael Putnam	2011	54.72	297.2	64.37	-0.24	21	398400	36.65	55.36	28	452806.49123652
Michael Putnam	2014	61.08	293	67.05	-0.23	30	818799	36.98	49.7	44	884241.897031295
Michael Putnam	2015	61.47	288.8	70.13	-0.22	28	557803	35.69	56.56	30	601671.922220418
Michael Putnam	2016	NA	NA	NA	NA	7	65600	NA	NA	NA	69877.6072658942
Michael Sim	2007	61.92	291.1	64.53	-0.25	17	399900	39.74	51.92	16	493084.833140349
Michael Sim	2008	NA	NA	NA	NA	7	269864	NA	NA	NA	320445.573513235
Michael Sim	2009	NA	NA	NA	NA	3	130188	NA	NA	NA	155141.20063672
Michael Sim	2010	63.35	283.3	65.34	-0.28	20	1338926	41.18	51.58	29	1569813.01672204
Michael Sim	2011	NA	NA	NA	NA	19	47403	NA	NA	NA	53876.471144791
Michael Thompson	2011	60.14	291	65.3	-0.26	25	935265	36.5	49.48	36	1062987.10598977
Michael Thompson	2012	59.43	283.4	63.26	-0.26	25	1408374	40.07	53.45	37	1568252.60776944
Michael Thompson	2013	61.39	279.4	61.78	-0.22	22	1707637	37.88	60.87	33	1874036.44387038
Michael Thompson	2014	62.22	289.2	65.69	-0.27	22	932300	40.24	50.4	39	1006814.51809574
Michael Thompson	2015	58.24	289.3	65.43	-0.26	27	599835	38.61	48.92	50	647009.566935073
Michael Thompson	2016	60.57	291.4	66.18	-0.28	23	521983	38.48	52.44	27	556020.168802946
Michael Thompson	2017	61.72	284.8	63.69	-0.24	21	568991	39.98	58.16	28	593452.253746556
Michael Thompson	2018	64.66	296.4	70.11	-0.26	19	563972	36.3	48.61	22	574192.357405646
Michael Thompson	2019	69.12	288.4	65.73	-0.29	22	1307816	41.63	54.93	36	1307816
Michael Thompson	2020	65.4	288.4	64.96	-0.27	20	1577832	39.78	57.14	25	1549747.32287381
Michael Walton	1999	NA	NA	NA	NA	1	11921	NA	NA	NA	18296.2153029166
Michael Welch	1996	NA	NA	NA	NA	1	24025	NA	NA	NA	39159.51186112
Miguel Angel Carballo	2012	57.88	289.5	64.79	-0.23	25	269980	35.02	45.28	49	300628.127930219
Miguel Angel Carballo	2014	NA	NA	NA	NA	15	161491	NA	NA	NA	174398.244494047
Miguel Angel Carballo	2016	NA	NA	NA	NA	18	240509	NA	NA	NA	256191.973260868
Miguel Angel Carballo	2017	63.61	288.1	64.91	-0.25	22	186623	37.33	45.45	36	194646.031221836
Miguel Angel Jiménez	1995	NA	NA	NA	NA	5	57196	NA	NA	NA	95959.1924116811
Miguel Angel Jiménez	1996	NA	NA	NA	NA	3	26631	NA	NA	NA	43407.1575597705
Miguel Angel Jiménez	1999	NA	NA	NA	NA	11	194188	NA	NA	NA	298037.535210366
Miguel Angel Jiménez	2001	NA	NA	NA	NA	15	464457	NA	NA	NA	670605.478761766
Miguel Angel Jiménez	2002	68.71	274.4	62.5	-0.25	19	280568	38.12	59.81	20	398772.981678017
Miguel Angel Martin	1993	NA	NA	NA	NA	1	6019	NA	NA	NA	10652.220300548
Miguel Angel Martin	1999	NA	NA	NA	NA	1	23903	NA	NA	NA	36686.0527124919
Mike Brisky	1994	NA	NA	NA	NA	14	38713	NA	NA	NA	66771.904681509
Mike Brisky	1995	71.45	253.9	61.94	-0.24	30	194874	37.04	55.78	51	326945.095147107
Mike Brisky	1996	73.06	257.8	62.92	-0.24	27	260360	36.48	48.2	54	424373.382233556
Mike Brisky	1997	70.9	261.1	63.94	-0.27	30	367112	39.33	53.71	68	584705.049614785
Mike Brisky	1998	71.97	257.6	60.66	-0.23	31	220389	39.97	56.99	74	345651.545841726
Mike Brisky	1999	71.11	265.5	61.04	-0.23	25	361084	39.11	58.04	45	554187.619028466
Mike Brisky	2000	71.61	267.4	64.08	-0.23	31	204232	38.82	54	60	303213.853197832
Mike Donald	1991	64.95	254.4	63	NA	34	88248	NA	42.78	-3	165658.121808725
Mike Donald	1992	71.72	256.4	67	-0.24	31	117252	35.64	52.41	60	213633.520030882
Mike Donald	1993	67.42	253.7	64.25	-0.2	34	51313	33.94	53.61	68	90811.9920721085
Mike Donald	1994	NA	NA	NA	NA	16	119065	NA	NA	NA	205362.457854051
Mike Donald	1995	NA	NA	NA	NA	15	5760	NA	NA	NA	9663.69935469758
Mike Donald	1996	NA	NA	NA	NA	17	7829	NA	NA	NA	12760.8665290617
Mike Donald	1997	NA	NA	NA	NA	9	4685	NA	NA	NA	7461.87309988578
Mike Donald	1998	NA	NA	NA	NA	11	7590	NA	NA	NA	11903.9300189152
Mike Donald	1999	NA	NA	NA	NA	5	7472	NA	NA	NA	11467.9406713693
Mike Donald	2000	NA	NA	NA	NA	6	3920	NA	NA	NA	5819.84363143631
Mike Emery Jr.	1994	NA	NA	NA	NA	1	5105	NA	NA	NA	8805.06737786024
Mike Grob	1996	NA	NA	NA	NA	2	4100	NA	NA	NA	6682.78870470726
Mike Grob	2003	74.62	287.6	66.94	-0.25	27	348976	34.91	44.17	51	484991.905623556
Mike Grob	2004	NA	NA	NA	NA	13	60103	NA	NA	NA	81350.6276215477
Mike Harwood	1991	NA	NA	NA	NA	2	6034	NA	NA	NA	11326.9547977727
Mike Harwood	1992	NA	NA	NA	NA	9	48269	NA	NA	NA	87946.2728002138
Mike Heinen	1994	70.7	275.3	66.74	-0.25	27	390963	37.13	50.34	50	674330.177717996
Mike Heinen	1995	65.79	272.4	67.43	-0.27	29	350920	35.89	45.71	72	588747.461380291
Mike Heinen	1996	64.6	274	67.25	-0.25	32	102588	32.87	43.24	80	167213.153082563
Mike Heinen	1997	NA	NA	NA	NA	10	3000	NA	NA	NA	4778.1471290624
Mike Heinen	1998	NA	NA	NA	NA	15	93134	NA	NA	NA	146068.592672154
Mike Heinen	2000	NA	NA	NA	NA	3	5018	NA	NA	NA	7449.99370983353
Mike Heinen	2001	NA	NA	NA	NA	8	50838	NA	NA	NA	73402.3630374624
Mike Heinen	2002	NA	NA	NA	NA	15	246853	NA	NA	NA	350853.649903637
Mike Heinen	2003	69.78	300.8	69.86	-0.28	29	432417	36.17	37.4	54	600954.635430578
Mike Heinen	2004	62.65	305.2	62.79	-0.28	17	166185	38.89	31.82	47	224934.762845231
Mike Heinen	2005	NA	NA	NA	NA	7	6300	NA	NA	NA	8247.36535097077
Mike Holland	1991	NA	NA	NA	NA	4	2741	NA	NA	NA	5145.3734008444
Mike Hulbert	1991	67.6	259.6	68.23	NA	31	551750	NA	55.13	-12	1035738.69898427
Mike Hulbert	1992	68.19	260.3	68.18	-0.25	32	279577	33.99	47.4	61	509390.190612305
Mike Hulbert	1993	66.6	253	65.22	-0.23	31	193833	35.22	54.79	52	343039.012712432
Mike Hulbert	1994	69.34	255.4	68.77	-0.23	31	221007	34.52	57.83	50	381191.288144712
Mike Hulbert	1995	68.05	259.3	68.63	-0.25	31	311055	34.69	51.08	47	521864.931037406
Mike Hulbert	1996	64.45	263.1	65.13	-0.27	31	235131	37.77	43.65	40	383251.412421103
Mike Hulbert	1997	62.6	264.1	65.7	-0.24	30	317247	36.11	44.74	67	505284.28075122
Mike Hulbert	1998	63.58	269.1	64.61	-0.23	31	335954	37.64	50	52	526900.251063852
Mike Hulbert	1999	56.82	266.4	61.66	-0.25	34	264524	41.09	50.92	64	405988.428553705
Mike Hulbert	2000	54.68	262.4	60.42	-0.23	34	59878	38.54	52.76	54	88898.1114701897
Mike Hulbert	2001	NA	NA	NA	NA	19	27999	NA	NA	NA	40426.3102932041
Mike Hulbert	2002	53.93	272.4	60.69	-0.24	20	46148	38.89	46.58	26	65590.4292666203
Mike Hulbert	2003	NA	NA	NA	NA	14	6300	NA	NA	NA	8755.47030577577
Mike Hulbert	2005	NA	NA	NA	NA	4	6030	NA	NA	NA	7893.90683592917
Mike Hulbert	2006	NA	NA	NA	NA	6	6540	NA	NA	NA	8293.99117853747
Mike Malizia	1993	NA	NA	NA	NA	1	2996	NA	NA	NA	5302.21831208538
Mike Malizia	1999	NA	NA	NA	NA	1	5434	NA	NA	NA	8340.04143578968
Mike McCullough	1991	NA	NA	NA	NA	4	24600	NA	NA	NA	46178.8346080891
Mike McCullough	1992	NA	NA	NA	NA	3	722	NA	NA	NA	1315.4863154769
Mike McCullough	1993	NA	NA	NA	NA	3	2011	NA	NA	NA	3558.99900721085
Mike McCullough	1995	NA	NA	NA	NA	2	2376	NA	NA	NA	3986.27598381275
Mike Nicolette	1991	NA	NA	NA	NA	5	33222	NA	NA	NA	62363.9529817047
Mike Nicolette	1992	NA	NA	NA	NA	4	22065	NA	NA	NA	40202.5007631548
Mike Nicolette	1993	NA	NA	NA	NA	2	1557	NA	NA	NA	2755.52533775599
Mike Nicolette	1999	NA	NA	NA	NA	1	7225	NA	NA	NA	11088.8478788334
Mike Nicolette	2000	NA	NA	NA	NA	1	6996	NA	NA	NA	10386.6392973287
Mike Reid	1991	76.04	248.1	66.18	NA	20	152678	NA	49.53	-11	286605.370337147
Mike Reid	1992	79.38	249	68.18	-0.19	25	121376	35.35	49.59	51	221147.461256681
Mike Reid	1993	NA	NA	NA	NA	5	5125	NA	NA	NA	9070.04968272282
Mike Reid	1994	73.77	250	66.67	-0.23	22	154441	34.91	45.54	50	266378.728874459
Mike Reid	1995	73.9	250	65.14	-0.19	23	102809	37.72	52.87	42	172485.289402275
Mike Reid	1996	70.08	256.1	67.21	-0.21	23	161284	34.03	54.55	34	262884.608158538
Mike Reid	1997	74.93	253.7	67.42	-0.23	25	325551	37.59	55.24	31	518510.192004465
Mike Reid	1998	74.03	256	65.1	-0.23	26	238505	35.97	49.59	51	374064.140864475
Mike Reid	1999	77.36	256.7	64.81	-0.23	22	482867	40.37	61.7	28	741098.783212267
Mike Reid	2000	75.15	251.6	67.75	-0.22	23	299138	38.35	61.54	35	444116.42454607
Mike Reid	2001	NA	NA	NA	NA	13	47608	NA	NA	NA	68738.7328275602
Mike Riedel	1996	NA	NA	NA	NA	1	2798	NA	NA	NA	4560.59580384656
Mike San Filippo	1998	NA	NA	NA	NA	1	3840	NA	NA	NA	6022.54166964879
Mike Schuchart	1993	69.76	260.5	65.51	-0.2	24	61492	35.65	47.41	43	108826.43806634
Mike Small	1995	NA	NA	NA	NA	2	17875	NA	NA	NA	29989.3447856284
Mike Small	1998	68.8	267.6	63.5	-0.21	26	112336	36.92	42.99	54	176184.437760851
Mike Smith	1991	71.51	255.6	67.86	NA	31	149613	NA	52.67	7	280851.787895123
Mike Smith	1992	71.38	255.6	67.24	-0.24	31	178964	35.74	48.11	67	326072.981943224
Mike Smith	1993	70.22	255.6	64.57	-0.2	33	107375	34.51	45.83	70	190028.601889241
Mike Smith	1994	NA	NA	NA	NA	15	57850	NA	NA	NA	99779.2649969079
Mike Smith	1995	71.36	259.3	63.89	-0.21	25	48088	37.65	47.66	50	80678.4678070655
Mike Smith	1996	NA	NA	NA	NA	6	11200	NA	NA	NA	18255.4228031027
Mike Smith	1997	NA	NA	NA	NA	3	7059	NA	NA	NA	11242.9801946838
Mike Smith	1998	NA	NA	NA	NA	3	2806	NA	NA	NA	4400.84685547774
Mike Sposa	1999	71.12	268.4	62.8	-0.25	31	255408	37.89	50.57	62	391997.295368453
Mike Sposa	2000	63.05	272.3	64.92	-0.23	26	201360	39.19	59.65	32	298949.926945412
Mike Sposa	2001	69.64	278.2	66.31	-0.27	29	576312	39.37	54.32	39	832107.137315512
Mike Sposa	2002	68.18	274.7	64.53	-0.23	34	463418	39.5	52.38	52	658658.783693306
Mike Sposa	2003	61.64	288.5	64.95	-0.27	25	276447	38.73	51.92	31	384194.206289015
Mike Sposa	2006	65.71	284.8	63.16	-0.21	25	132131	39.4	56.04	29	167567.790276963
Mike Springer	1991	59.3	263.5	68.52	NA	28	178587	NA	46.32	-1	335241.444559139
Mike Springer	1992	61.89	268.1	65.29	-0.26	30	144316	38.56	44.3	56	262944.214825989
Mike Springer	1993	65.29	266.1	64.81	-0.25	27	214729	36.9	51.35	48	380020.038696856
Mike Springer	1994	64.7	273.2	65.74	-0.27	24	770717	37.5	49.62	56	1329327.15264688
Mike Springer	1995	54.62	261.9	57.42	-0.23	28	55146	33.42	44.8	56	92519.8549677349
Mike Springer	1996	58.9	265.8	64.44	-0.24	30	164666	36.67	49.21	48	268397.093865689
Mike Springer	1997	60.2	264.9	58.33	-0.26	22	191422	40.66	54.46	41	304880.826579794
Mike Springer	1998	63.32	272.5	63.23	-0.27	34	230795	39.79	47.15	65	361972.006418384
Mike Springer	1999	59.31	269.5	61.17	-0.23	33	165675	39.66	46.67	61	254276.106896293
Mike Springer	2000	60.69	267.6	62.83	-0.28	31	182726	40.74	55.32	42	271284.884540263
Mike Springer	2001	NA	NA	NA	NA	10	81141	NA	NA	NA	117155.299957172
Mike Springer	2002	NA	NA	NA	NA	12	59193	NA	NA	NA	84131.3660305768
Mike Springer	2003	NA	NA	NA	NA	9	53453	NA	NA	NA	74286.6911515289
Mike Springer	2004	NA	NA	NA	NA	10	44616	NA	NA	NA	60388.6595005736
Mike Springer	2005	NA	NA	NA	NA	5	59269	NA	NA	NA	77589.3804740772
Mike Standly	1991	62.62	273.5	65.47	NA	31	55846	NA	48.1	9	104833.463313957
Mike Standly	1992	67.77	269.9	68.29	-0.25	29	213712	36.7	56.15	52	389383.949381162
Mike Standly	1993	64.11	269.9	65.22	-0.24	30	323886	33.81	50.27	77	573202.363226997
Mike Standly	1994	68.27	272	65.95	-0.24	30	179850	33.15	48.99	79	310203.989795918
Mike Standly	1995	66.41	270.6	65.11	-0.24	30	177920	36.8	48.55	69	298500.935622881
Mike Standly	1996	66.46	271.6	66.11	-0.22	31	99034	33.95	53.68	44	161420.316239507
Mike Standly	1997	66.06	270.6	64.47	-0.26	28	318939	38.5	56.91	37	507979.155732011
Mike Standly	1998	67.94	273.1	61.18	-0.22	31	191976	39.66	47.85	64	301089.442597004
Mike Standly	1999	NA	NA	NA	NA	15	47814	NA	NA	NA	73384.3837340537
Mike Standly	2000	NA	NA	NA	NA	13	72948	NA	NA	NA	108302.539088269
Mike Standly	2001	NA	NA	NA	NA	6	5766	NA	NA	NA	8325.22965643825
Mike Standly	2002	NA	NA	NA	NA	11	68210	NA	NA	NA	96947.2822283994
Mike Standly	2003	NA	NA	NA	NA	9	62991	NA	NA	NA	87542.1952430351
Mike Standly	2004	NA	NA	NA	NA	9	6000	NA	NA	NA	8121.12150357364
Mike Standly	2005	NA	NA	NA	NA	2	8904	NA	NA	NA	11656.2763627054
Mike Sullivan	1991	64.08	266.9	68.18	NA	29	106048	NA	47.06	5	199072.075305635
Mike Sullivan	1992	63.25	269.1	66.53	-0.23	28	115441	35.49	59.06	48	210333.872222948
Mike Sullivan	1993	NA	NA	NA	NA	15	68587	NA	NA	NA	121382.926358812
Mike Sullivan	1994	62.21	267.5	66.82	-0.22	26	298586	34.12	57.63	33	514998.990810142
Mike Sullivan	1995	59.25	261.9	63.5	-0.23	26	167486	36.5	53.05	75	280995.546895986
Mike Sullivan	1996	63.87	267.9	67.65	-0.24	28	126069	35.49	54.41	38	205485.972978961
Mike Sullivan	1997	NA	NA	NA	NA	15	43122	NA	NA	NA	68681.086833143
Mike Sullivan	1998	NA	NA	NA	NA	8	21582	NA	NA	NA	33848.566227698
Mike Sullivan	1999	NA	NA	NA	NA	7	17105	NA	NA	NA	26252.5595802691
Mike Sullivan	2000	NA	NA	NA	NA	3	10458	NA	NA	NA	15526.511402439
Mike Sullivan	2004	NA	NA	NA	NA	1	5520	NA	NA	NA	7471.43178328775
Mike Swartz	1996	60.37	268.7	61.64	-0.21	29	77616	35.08	48.8	35	126510.080025502
Mike Taylor	1995	NA	NA	NA	NA	1	4035	NA	NA	NA	6769.62272503555
Mike Tschetter	1992	NA	NA	NA	NA	3	9713	NA	NA	NA	17697.117149899
Mike Tschetter	1995	NA	NA	NA	NA	1	1540	NA	NA	NA	2583.69739691567
Mike Weir	1993	NA	NA	NA	NA	2	1940	NA	NA	NA	3433.34563599654
Mike Weir	1996	NA	NA	NA	NA	5	36624	NA	NA	NA	59695.232566146
Mike Weir	1997	NA	NA	NA	NA	4	7709	NA	NA	NA	12278.2454059807
Mike Weir	1998	65.46	271.3	62.27	-0.24	27	218967	38.6	56.55	40	343421.323379684
Mike Weir	1999	72.05	274.8	67.8	-0.28	30	1491139	37.9	51.14	58	2288583.1885392
Mike Weir	2000	69.61	272.2	68.48	-0.29	28	2547829	38.43	61.04	28	3782644.48460172
Mike Weir	2001	64.89	284.4	67.72	-0.29	23	2777936	38.05	58.71	43	4010918.34389307
Mike Weir	2002	66.18	280	69.51	-0.28	25	843890	36.23	53.8	44	1199425.91994904
Mike Weir	2003	63.37	289.2	65.85	-0.31	21	4918910	41.41	51.96	27	6836090.54631484
Mike Weir	2004	64.05	282.1	65.14	-0.28	22	2761536	41.32	53.68	43	3737794.89874879
Mike Weir	2005	63.69	281.3	61.95	-0.22	23	1363467	39.39	60.83	36	1784922.30047493
Mike Weir	2006	64.1	281.2	66.47	-0.28	24	1883724	39.93	53.79	43	2388928.17107023
Mike Weir	2007	63.82	289.3	63.03	-0.25	23	1986053	39.51	60.29	29	2448843.74121753
Mike Weir	2008	62.46	284.8	64.62	-0.26	26	3020135	40.61	62.09	39	3586209.69140899
Mike Weir	2009	63.26	279.3	63.03	-0.28	24	2379422	42.79	57.06	53	2835487.03337808
Mike Weir	2010	53.83	273.9	57.89	-0.26	19	559092	42.5	59.48	37	655502.917371954
Mike Weir	2011	NA	NA	NA	NA	15	23312	NA	NA	NA	26495.5444872132
Mike Weir	2013	55.07	270.5	56.9	-0.27	22	194510	43.97	58.26	37	213463.885297185
Mike Weir	2014	52.76	271.2	57.44	-0.24	25	854413	42.99	61.95	33	922702.362812118
Mike Weir	2015	NA	NA	NA	NA	18	72800	NA	NA	NA	78525.4219458239
Mike Weir	2018	NA	NA	NA	NA	6	5760	NA	NA	NA	5864.38330033498
Mike Weir	2019	NA	NA	NA	NA	9	27643	NA	NA	NA	27643
Milan Swilor	1992	NA	NA	NA	NA	1	2691	NA	NA	NA	4903.01063012234
Mitch Adcock	1991	NA	NA	NA	NA	3	7602	NA	NA	NA	14270.3862069388
Mitch Adcock	1992	65.23	248.3	58.67	-0.24	28	58394	40.74	66.94	38	106394.05527141
Mitsutaka Kusakabe	1998	NA	NA	NA	NA	1	19050	NA	NA	NA	29877.4528142733
Monte Montgomery	1994	NA	NA	NA	NA	1	8706	NA	NA	NA	15016.0463450835
Morgan Hoffmann	2013	57.72	295.4	64.67	-0.29	20	871003	40.89	50	38	955877.253023
Morgan Hoffmann	2014	54.09	295.4	62.74	-0.29	32	1595922	41.69	56.89	47	1723476.82006692
Morgan Hoffmann	2015	54.83	296.1	61.11	-0.31	26	1111240	41.44	48.67	55	1198634.4764159
Morgan Hoffmann	2016	57.8	294.4	63.27	-0.29	25	717890	40.88	51.43	39	764701.760367573
Morgan Hoffmann	2017	60.39	293.9	63.57	-0.27	29	1278568	40.53	54.43	57	1333534.38133156
Morgan Hoffmann	2018	NA	NA	NA	NA	9	170673	NA	NA	NA	173765.953301749
Morgan Hoffmann	2019	NA	NA	NA	NA	11	92212	NA	NA	NA	92212
Morgan Hoffmann	2020	NA	NA	NA	NA	4	44850	NA	NA	NA	44051.6908206262
Morris Hatalsky	1991	74.68	247.4	60.84	NA	26	106265	NA	61.11	-12	199479.425188154
Morris Hatalsky	1992	73.01	242.6	59.63	-0.22	27	55042	39.93	61.42	48	100286.70052144
Morris Hatalsky	1993	76.05	243.2	62.69	-0.23	18	111057	41.02	63.74	27	196544.879534468
Morris Hatalsky	1994	71.06	249.4	61.55	-0.24	25	81902	39.84	51.18	52	141263.982053185
Morris Hatalsky	1995	NA	NA	NA	NA	5	9833	NA	NA	NA	16497.0756518648
Morris Hatalsky	2001	NA	NA	NA	NA	1	4000	NA	NA	NA	5775.39344879518
Nate Lashley	2018	60.58	293.9	68.2	-0.24	17	296650	36.88	48.57	21	302025.921188259
Nate Lashley	2019	65.19	289.6	67.48	-0.3	21	2030287	40.85	52.13	30	2030287
Nate Lashley	2020	62.05	287	64.85	-0.26	20	1035222	39.32	46.99	32	1016795.52897905
Nate Smith	2011	60.98	281.2	61.57	-0.26	24	154814	36.95	53.06	39	175955.783469605
Nathan Green	2006	63.1	282	63.03	-0.28	30	1700803	42.09	53.07	65	2156948.78875078
Nathan Green	2007	61.8	284.3	61.9	-0.28	29	1380317	40.83	53.5	69	1701958.93379792
Nathan Green	2008	59.5	283.7	59.82	-0.29	30	912867	43.33	53.26	68	1083968.92270294
Nathan Green	2009	60.66	283.5	62.89	-0.25	30	1436342	39.74	57.56	50	1711646.40677288
Nathan Green	2010	61	279.5	63.18	-0.24	27	636180	40.57	57.23	50	745884.122780669
Nathan Green	2011	59.44	285	62.34	-0.24	26	312109	38.61	49.29	49	354731.378447136
Nathan Green	2012	58.97	283.8	66.92	-0.26	22	366651	36.07	50.89	41	408273.219252325
Nathan Green	2013	NA	NA	NA	NA	9	97753	NA	NA	NA	107278.469895922
Nathan Green	2014	NA	NA	NA	NA	4	13034	NA	NA	NA	14075.7486097393
Neal Lancaster	1991	59.99	274.2	66.87	NA	33	180037	NA	43.02	0	337963.367737258
Neal Lancaster	1992	61.44	273.7	65.52	-0.25	35	146867	35.14	50	66	267592.145007127
Neal Lancaster	1993	62.74	266.2	67	-0.24	32	149381	36.67	51.22	49	264369.383737525
Neal Lancaster	1994	62.91	273.1	63.27	-0.23	29	305038	38.42	55.19	47	526127.354124923
Neal Lancaster	1995	60.59	270.6	62.41	-0.27	29	182219	36.42	50	71	305713.477901673
Neal Lancaster	1996	62.8	269.5	63.56	-0.26	32	210000	37.2	51.26	62	342289.177558177
Neal Lancaster	1997	61.6	268.5	64.03	-0.24	34	179273	37.24	55.45	47	285530.923422801
Neal Lancaster	1998	66.81	269.7	64.34	-0.26	28	346563	39.21	49.43	62	543539.090796483
Neal Lancaster	1999	63.57	272.8	63.83	-0.23	35	283140	38.35	51.4	72	434560.053759568
Neal Lancaster	2000	65.36	272.2	65.32	-0.24	31	466712	38.13	57.84	59	692905.831866047
Neal Lancaster	2001	68.97	275.9	68.04	-0.24	36	657580	37.99	55.75	39	949445.806014684
Neal Lancaster	2002	64.03	281.9	64.32	-0.25	31	813230	38.06	52.15	55	1155848.67800324
Neal Lancaster	2003	61.59	294.6	66.98	-0.26	35	590627	38.16	52.45	29	820828.120680861
Neal Lancaster	2004	57.64	291.6	65.86	-0.26	33	701239	38.89	52.44	49	949141.187007412
Neal Lancaster	2005	59.02	293.4	65.38	-0.27	31	532185	39.3	47.4	47	696686.369731171
Neal Lancaster	2006	NA	NA	NA	NA	19	54680	NA	NA	NA	69344.8681410442
Neal Lancaster	2007	NA	NA	NA	NA	13	229053	NA	NA	NA	282427.007465107
Neal Lancaster	2008	NA	NA	NA	NA	9	70138	NA	NA	NA	83284.2158830793
Neal Lancaster	2009	NA	NA	NA	NA	6	69774	NA	NA	NA	83147.6183152557
Neal Lancaster	2012	NA	NA	NA	NA	8	22184	NA	NA	NA	24702.3275427957
Neal Lancaster	2013	NA	NA	NA	NA	6	36979	NA	NA	NA	40582.3917248707
Neal Lancaster	2018	NA	NA	NA	NA	1	6930	NA	NA	NA	7055.58615821553
Neale Smith	1993	64.27	265.7	61.61	-0.19	22	11413	34.92	44.83	39	20198.3369812518
Neil Price	1999	NA	NA	NA	NA	1	11275	NA	NA	NA	17304.741845515
Nelson Ledesma	2020	50.98	298.2	62.64	-0.28	17	45520	40.56	48.15	32	44709.7651316589
Nicholas Lindheim	2017	56.19	287.1	65.67	-0.25	21	175107	40.97	53.93	32	182634.951689567
Nicholas Lindheim	2018	60.44	293.5	68.04	-0.26	26	593842	39.37	43.96	36	604603.664555126
Nicholas Lindheim	2019	NA	NA	NA	NA	17	227124	NA	NA	NA	227124
Nicholas Thompson	2006	67.44	295.6	65.35	-0.22	32	264717	35.54	44.67	65	335712.608992187
Nicholas Thompson	2008	66.85	295.4	63.14	-0.25	36	1869329	36.87	48.78	73	2219704.01198353
Nicholas Thompson	2009	64.04	294.8	67.08	-0.25	31	675178	36.92	50	47	804589.713057266
